Brand,Processor_Brand,Processor_Type,Storage_SSD,Storage_HDD,RAM_GB,RAM_Type,OS,Display_Size,Display_Type,Office,Warranty,Price
Lenovo,AMD,Ryzen 7 Octa Core,1024,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,129610
ASUS,Intel,Core i7  - 7th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,146490
DELL,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,95890
ASUS,Intel,Core i7  - 10th Gen,1024,0,16,LPDDR3,64 bit Windows 10,14.0,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,154990
HP,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,54450
acer,Intel,Core i7  - 7th Gen,256,0,8,DDR3,64 bit Windows 10,14.0,Touchscreen,Not Available,1 Year International Travelers Warranty,119990
DELL,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,89590
HP,AMD,Ryzen 3 Dual Core,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,31490
ASUS,Intel,Core i3  - 10th Gen,512,0,8,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,33990
Lenovo,Intel,Core i7  - 8th Gen,512,0,8,DDR4,64 bit Windows 10,13.3,Normal,Office Home & Student 2016,1 Year Onsite Warranty,86000
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,247990
HP,AMD,Ryzen 7 Octa Core,512,0,16,DDR5,64 bit Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,108689
acer,Intel,Core i7  - 10th Gen,2048,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,159990
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,149990
acer,Intel,Core i7  - 11th Gen,1024,0,16,LPDDR4X,64 bit Windows 10,14.0,Touchscreen,Not Available,1 Year International Travelers Warranty,97938
Lenovo,AMD,Ryzen 7 Octa Core,2048,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,136990
DELL,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,78061
Lenovo,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,65990
MSI,Intel,Core i9  - 12th Gen,1024,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,129990
Lenovo,Intel,Core i7  - 12th Gen,512,0,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,139390
HP,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,70990
MSI,Intel,Core i5  - 9th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,2 Year Carry In Warranty,58499
ASUS,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,57990
acer,Intel,Core i3  - 11th Gen,256,0,4,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,35890
ASUS,Intel,Pentium Quad Core,256,0,8,DDR4,64 bit Windows 11,14.1,Normal,Office Home & Student 2021,1 Year Onsite Warranty,28990
HP,Intel,Core i7  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,91570
DELL,Intel,Core i7  - 12th Gen,1024,0,32,DDR5,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,209990
ASUS,Intel,Core i5  - 10th Gen,512,0,8,LPDDR3,64 bit Windows 10,14.0,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,109990
GIGABYTE,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,89990
Lenovo,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,13.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,73990
HP,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,92395
HP,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,57750
DELL,AMD,Ryzen 5 Hexa Core,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,60700
Lenovo,AMD,Ryzen 7 Octa Core,512,0,16,LPDDR4X,Windows 11,13.3,Touchscreen,Not Available,1 Year Carry In Warranty,76990
Lenovo,Intel,Core i3  - 10th Gen,256,0,4,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Carry In Warranty,31990
Lenovo,Intel,Core i5  - 8th Gen,512,0,8,DDR4,64 bit Windows 10,13.3,Normal,Office Home & Student 2016,1 Year Onsite Warranty,74990
Lenovo,AMD,Ryzen 3 Dual Core  - 3rd Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,35399
DELL,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,103900
DELL,Intel,Core i3  - 11th Gen,512,0,4,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,45990
Lenovo,Intel,Core i7  - 12th Gen,512,0,16,LPDDR5,Windows 11,14.0,Touchscreen,Not Available,1 Year Carry In Warranty,111810
HP,Intel,Core i3  - 11th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,43550
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,16.1,Normal,Office Home & Student 2019,1 Year Onsite Warranty,79490
DELL,AMD,Ryzen 3 Dual Core,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,36690
MSI,Intel,Core i7  - 11th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,2 Year Warranty For Gaming,114990
acer,Intel,Core i5  - 7th Gen,256,0,8,DDR3,64 bit Windows 10,13.3,Normal,Office Home & Student 2016,1 Year International Travelers Warranty,86867
acer,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,64500
acer,Intel,Core i7  - 10th Gen,256,1024,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,105990
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,84198
Lenovo,AMD,Ryzen 5 Hexa Core,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Office Trial Only,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,60490
ASUS,Intel,Core i5  - 11th Gen,512,0,16,LPDDR4X,64 bit Windows 11,14.0,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,79990
DELL,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,106790
acer,Intel,Celeron Dual Core,128,0,4,DDR4,64 bit Windows 11,11.6,Normal,Not Available,1 Year Onsite Warranty,20990
ASUS,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,65990
ASUS,Intel,Core i7  - 10th Gen,1024,0,32,DDR4,64 bit Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,224990
acer,AMD,Ryzen 3 Dual Core,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,29990
ASUS,Intel,Core i9  - 11th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,144990
ASUS,AMD,Ryzen 7 Quad Core  - 10th Gen,512,0,16,DDR4,Windows 11,17.3,Normal,Not Available,1 Year Warranty,94500
acer,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year International Travelers Warranty,74990
Lenovo,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,65990
DELL,Intel,Core i5  - 11th Gen,512,0,8,LPDDR4X,64 bit Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,67890
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,152100
HP,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,81990
DELL,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,16.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,63331
Lenovo,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,64000
Lenovo,Intel,Core i7  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,153890
ASUS,Intel,Core i5  - 8th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,85990
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR5,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,88990
DELL,AMD,Ryzen 7 Octa Core,512,0,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,127990
DELL,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,43500
ASUS,Intel,Core i3  - 11th Gen,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,35990
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR5,Windows 11,16.0,Touchscreen,Office Home & Student,1 Year Onsite Warranty,207990
DELL,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,67246
DELL,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,59990
HP,AMD,Ryzen 5 Quad Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office 2019 & Office 365,1 Year Onsite Warranty,52575
HP,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,77070
ASUS,AMD,Ryzen 9 Octa Core,1024,0,32,LPDDR4X,64 bit Windows 10,13.4,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,239990
DELL,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,92236
ASUS,AMD,Ryzen 9 Octa Core,1024,0,32,LPDDR4X,64 bit Windows 10,13.4,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,234990
Lenovo,Intel,Core i5  - 12th Gen,512,0,8,LPDDR4X,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,99990
acer,Intel,Core i9  - 11th Gen,1024,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,140990
ASUS,Intel,Core i7  - 8th Gen,256,1024,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Limited International Hardware Warranty,67990
HP,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,72450
ASUS,Intel,Core i9  - 12th Gen,1024,0,16,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,191990
DELL,Intel,Core i5  - 12th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,63790
HP,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,13.3,Normal,Office Home & Student 2019,1 Year Onsite Warranty,81999
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR5,Windows 11,16.0,Touchscreen,Office Home & Student,1 Year Onsite Warranty,184990
Ultimus,Intel,Celeron Dual Core,256,0,4,LPDDR4,Windows 11,15.6,Normal,Not Available,1 Year Domestic Warranty,23990
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,107990
DELL,Intel,Core i9  - 10th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,206490
acer,Intel,Pentium Quad Core,256,0,4,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,22990
DELL,Intel,Core i7  - 8th Gen,512,0,16,DDR3,64 bit Windows 10,13.3,Normal,Office Home & Student 2016,1 Year Onsite Warranty,122490
DELL,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,59782
acer,Intel,Core i5  - 9th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,57090
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,LPDDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,143918
ASUS,AMD,Ryzen 7 Octa Core,512,0,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,104990
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,LPDDR5,Windows 11,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,119990
ASUS,AMD,Ryzen 5 Hexa Core,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,71345
HP,Intel,Core i5  - 10th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,97500
HP,Intel,Core i7  - 10th Gen,512,0,16,LPDDR3,64 bit Windows 10,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,239759
HP,Intel,Core i7  - 11th Gen,1024,0,16,DDR4,64 bit Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,118000
HP,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,70960
acer,Intel,Core i5  - 12th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,73999
ASUS,Intel,Core i7  - 12th Gen,512,0,16,DDR5,Windows 11,16.0,Normal,Office Home & Student,1 Year Onsite Warranty,169990
Lenovo,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit DOS,15.6,Normal,Not Available,2 Year Warranty,37990
ASUS,Intel,Core i7  - 8th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,110990
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,LPDDR5,Windows 11,14.0,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,129990
ASUS,Intel,Core i9  - 10th Gen,1024,0,32,DDR4,64 bit Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,269990
HP,Intel,Core i5  - 8th Gen,256,0,8,DDR4,64 bit Windows 10,13.3,Touchscreen,Office Home & Student 2016,1 Year Onsite Warranty,136590
DELL,Intel,Core i5  - 12th Gen,256,1024,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,59690
DELL,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,99890
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,139790
DELL,Intel,Core i7  - 11th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,148890
Lenovo,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty + 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,117990
DELL,AMD,Athlon Dual Core  - 11th Gen,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,36500
DELL,Intel,Core i9  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,180990
HP,AMD,Ryzen 5 Hexa Core,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,66500
Lenovo,Intel,Core i7  - 10th Gen,1024,0,16,LPDDR4X,64 bit Windows 10,14.0,Normal,Not Available,3 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,169990
MSI,Intel,Core i7  - 12th Gen,2048,0,32,DDR5,64 bit Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,299240
HP,Intel,Core i7  - 12th Gen,512,0,16,LPDDR4X,Windows 11,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,104990
DELL,AMD,Ryzen 5 Dual Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,43990
Lenovo,Intel,Core i7  - 11th Gen,1024,0,16,DDR4,64 bit Windows 11,16.0,Normal,Not Available,3 Year Onsite Warranty + 3 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,155300
Lenovo,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,72990
Lenovo,Intel,Core i5  - 11th Gen,1024,0,8,DDR4,64 bit Windows 10,13.3,Normal,Office Home & Student 2019,1 Year Onsite Warranty,69990
HP,Intel,Core i7  - 10th Gen,512,0,16,DDR4,64 bit Windows 10,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,163990
Lenovo,Intel,Core i7  - 9th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,3 Year Onsite Warranty,231400
DELL,Intel,Core i5  - 10th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,78990
Vaio,AMD,Ryzen 7 Quad Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office 365,2 Year Onsite Warranty,52990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,32,DDR5,64 bit Windows 11,16.0,Touchscreen,Not Available,1 Year Onsite Warranty,261990
MSI,Intel,Core i7  - 12th Gen,1024,0,32,DDR5,64 bit Windows 11,15.6,Normal,Not Available,2 Year Warranty,271690
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,14.0,Touchscreen,Office Home & Student 2019,3 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,84990
DELL,Intel,Core i3  - 11th Gen,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,41490
MSI,Intel,Core i7  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Warranty,80590
Vaio,AMD,Ryzen 7 Quad Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office 365,2 Year Onsite Warranty,57990
Vaio,Intel,Core i5  - 8th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office 365,2 Year Onsite Warranty,62890
HP,Intel,Core i7  - 12th Gen,1024,0,16,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,92500
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,70990
DELL,Intel,Core i3  - 10th Gen,256,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,43590
MSI,Intel,Core i7  - 10th Gen,256,1024,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,3 Year Carry In Warranty,160990
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,60125
ASUS,AMD,Ryzen 9 Octa Core,512,0,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,99990
Lenovo,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,57990
MICROSOFT,Intel,Core i5  - 10th Gen,128,0,8,LPDDR4X,64 bit Windows 10,13.0,Touchscreen,Not Available,1 Year Limited Hardware Warranty,101690
ASUS,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,81990
HP,AMD,Ryzen 3 Dual Core,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,38999
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,Windows 10,14.0,Normal,Office Home & Student 2019,3 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,69000
ASUS,AMD,Ryzen 5 Hexa Core  - 10th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Manufacturer Warranty,61990
DELL,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,43990
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,67725
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,68866
acer,Intel,Pentium Quad Core,256,0,4,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,23400
Lenovo,Intel,Core i3  - 11th Gen,256,0,8,DDR4,Windows 11,15.0,Normal,Not Available,2 Year Onsite Warranty,47500
ASUS,Intel,Core i7  - 10th Gen,1024,0,16,LPDDR3,64 bit Windows 10,14.0,Normal,Not Available,3 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,165990
DELL,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,64990
ASUS,Intel,Core i5  - 11th Gen,512,0,16,DDR4,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,90488
HP,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,57490
ASUS,AMD,Ryzen 7 Octa Core,1024,0,32,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,155990
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,71999
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,66990
ASUS,Intel,Core i3  - 12th Gen,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,41580
ASUS,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,69437
ASUS,Intel,Core i7  - 8th Gen,512,0,8,LPDDR3,64 bit Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,85490
ASUS,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,87907
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,175990
DELL,Intel,Pentium Gold,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,54392
ASUS,Intel,Core i3  - 12th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,45700
ASUS,AMD,Ryzen 7 Quad Core  - 10th Gen,512,0,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Warranty,75000
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,16.0,Touchscreen,Not Available,1 Year Onsite Warranty,87500
Nokia,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,52490
HP,Intel,Core i5  - 12th Gen,512,0,16,LPDDR4X,Windows 11,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,95490
ASUS,Intel,Core i7  - 12th Gen,512,0,16,LPDDR5,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,104990
Lenovo,Intel,Core i7  - 8th Gen,512,0,16,DDR4,64 bit Windows 10,14.0,Normal,Not Available,3 Year Onsite Warranty,244801
Lenovo,Intel,Core i7  - 10th Gen,512,0,16,LPDDR3,64 bit Windows 10,14.0,Normal,Not Available,3 Year Carry In Warranty,214760
Lenovo,Intel,Core i5  - 10th Gen,512,512,8,DDR4,64 bit Windows 10,14.0,Touchscreen,Not Available,3 Year Premier Support Warranty,146680
ASUS,AMD,Ryzen 5 Hexa Core,512,0,16,DDR4,64 bit Windows 11,16.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,56500
HP,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,89999
ASUS,AMD,Ryzen 5 Quad Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,45490
DELL,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,64890
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,63990
ASUS,Intel,Celeron Dual Core  - 10th Gen,256,0,4,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,24540
HP,Intel,Core i5  - 11th Gen,256,0,8,DDR4,64 bit Chrome,14.0,Normal,Not Available,1 Year Onsite Warranty,56000
