Brand,Processor_Brand,Processor_Type,Storage_SSD,Storage_HDD,RAM_GB,RAM_Type,OS,Display_Size,Display_Type,Office,Warranty,Price
Lenovo,AMD,Ryzen 5 Hexa Core,,1024 ,8,DDR4,Windows 10,15.6,Normal,Office Trial Only,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,56990
ASUS,Intel,Celeron Dual Core,,,4,DDR4,Windows 11,11.6,Normal,Not Available,,24990
ASUS,AMD,Ryzen 7 Quad Core  - 10th Gen,1024,,16,DDR4,Windows 11,15.6,Normal,Not Available,,115736
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
DELL,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,60790
DELL,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,16,Touchscreen,Office Home & Student 2021,,88324
ASUS,Intel,Core i9  - 12th Gen,1024,,16,LPDDR5,Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,191990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
DELL,Intel,Core i3  - 11th Gen,256,1024 ,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,41990
DELL,AMD,Ryzen 5 Hexa Core,512,,16,DDR4,Windows 11,14,Normal,Not Available,,61088
DELL,AMD,Ryzen 7 Octa Core,512,,16,DDR5,Windows 11,15.6,Normal,Not Available,,124990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
DELL,AMD,Ryzen 3 Quad Core,256,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,,50852
Lenovo,Intel,Core i3  - 10th Gen,256,,4,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,37890
Lenovo,AMD,Ryzen 5 Hexa Core,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50850
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
acer,Intel,Core i5  - 8th Gen,256,,8,DDR3,Windows 10,14,Touchscreen,Office Home & Student 2016,1 Year International Travelers Warranty,81998
DELL,Intel,Core i7  - 8th Gen,512,,16,DDR3,Windows 10,13.3,Normal,Office Home & Student 2016,1 Year Onsite Warranty,122490
ASUS,Intel,Core i9  - 10th Gen,1024,,32,DDR4,Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,269990
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
ASUS,Intel,Core i3  - 10th Gen,,1024 ,4,DDR4,DOS,14,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,32990
acer,Intel,Core i5  - 9th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,57090
HP,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,68200
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
ASUS,Intel,Core i7  - 12th Gen,1024,,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Warranty,104405
Lenovo,Intel,Core i5  - 9th Gen,256,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,64390
Lenovo,Intel,Core i7  - 9th Gen,1024,,16,DDR4,Windows 10,15.6,Normal,Not Available,3 Year Onsite Warranty,231400
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
ASUS,Intel,Core i7  - 12th Gen,1024,,16,LPDDR5,Windows 11,15.6,Normal,Not Available,,143918
DELL,Intel,Core i7  - 12th Gen,512,,16,DDR4,Windows 11,14,Touchscreen,Office,,108890
HP,Qualcomm,Snapdragon 7c Gen 2,,,8,LPDDR4X,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,23990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
ASUS,Intel,Celeron Dual Core  - 10th Gen,256,,4,DDR4,Windows 11,14,Normal,Not Available,1 Year Warranty,24540
DELL,AMD,Ryzen 5 Dual Core,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,41790
DELL,Intel,Core i3  - 10th Gen,256,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,43590
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
HP,AMD,Athlon Dual Core,256,,4,DDR4,DOS,15.6,Normal,Not Available,1 Year Onsite Warranty,25612
Avita,Intel,Core i5  - 10th Gen,256,,8,DDR4,Windows 10,14,Normal,Not Available,1.5 Year Warranty + 0.5 Year Extended Warranty,38476
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Office 2019 & Office 365,1 Year Onsite Warranty,51490
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
HP,Intel,Core i7  - 11th Gen,1024,,16,DDR4,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,111890
DELL,Intel,Core i5  - 8th Gen,,1024 ,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,45126
GIGABYTE,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Carry In Warranty,94990
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Office 2019 & Office 365,1 Year Onsite Warranty,51490
ASUS,Intel,Core i7  - 12th Gen,1024,,16,LPDDR5,Windows 11,14,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,129990
DELL,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 11,16,Normal,Not Available,1 Year Onsite Warranty,59990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
acer,Intel,Core i5  - 8th Gen,,1024 ,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2016,1 Year International Travelers Warranty,59990
DELL,Intel,Core i5  - 5th Gen,,1024 ,8,DDR3,Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,68990
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,44650
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990
ASUS,Intel,Core i5  - 12th Gen,512,,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Warranty,95063
ASUS,AMD,Ryzen 7 Octa Core,512,,8,DDR4,Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,70990
DELL,Intel,Core i7  - 12th Gen,512,,16,DDR5,Windows 11,13.3,Normal,Not Available,,113104
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50990
Lenovo,Intel,Core i7  - 8th Gen,512,,16,DDR4,Windows 10,14,Normal,Not Available,3 Year Onsite Warranty,244801
HP,AMD,Ryzen 7 Octa Core,512,,16,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,99990
HP,Intel,Core i7  - 12th Gen,1024,,16,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,125680
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,34990
ASUS,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,68500
DELL,Intel,Core i5  - 10th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,,78990
DELL,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,45490
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,55990
HP,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,61890
Lenovo,AMD,Ryzen 5 Hexa Core,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50850
HP,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,127000
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
acer,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,61990
HP,AMD,Ryzen 7 Octa Core,1024,,16,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,143890
ASUS,Intel,Core i7  - 8th Gen,512,,8,LPDDR3,Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,85490
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
MSI,Intel,Core i7  - 9th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,2 Year Carry In Warranty,66990
HP,AMD,APU Dual Core A9,,1024 ,4,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,25990
DELL,Intel,Core i9  - 10th Gen,1024,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,206490
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990
DELL,Intel,Core i3  - 10th Gen,256,,8,DDR4,Windows 10,14.96,Normal,Office Home & Student 2019,1 Year Onsite Warranty,41890
acer,Intel,Core i5  - 8th Gen,256,,8,DDR4,Windows 10,13.3,Normal,Not Available,1 Year International Travelers Warranty,59434
DELL,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,41490
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50990
ASUS,AMD,Ryzen 9 Octa Core,1024,,32,DDR5,Windows 11,16,Touchscreen,Not Available,1 Year Onsite Warranty,261990
ASUS,Intel,Celeron Dual Core,,,4,DDR4,Windows 11,11.6,Normal,Not Available,,21990
Lenovo,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,57990
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,34990
DELL,AMD,Ryzen 7 Octa Core,512,,16,DDR4,Windows 11,14,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,89890
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15,Normal,Not Available,2 Year Onsite Warranty,47500
DELL,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,,69899
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,55990
DELL,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,61202
HP,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,13.3,Normal,Office Home & Student 2019,1 Year Onsite Warranty,79990
ASUS,Intel,Core i7  - 10th Gen,1024,,16,LPDDR3,Windows 10,14,Normal,Not Available,3 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,165990
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
acer,Intel,Core i7  - 11th Gen,512,1024 ,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,115990
MSI,Intel,Core i5  - 9th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,2 Year Carry In Warranty,58499
Lenovo,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,74990
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
acer,Intel,Celeron Dual Core,,,4,DDR4,Chrome,11.6,Normal,Not Available,1 Year International Travelers Warranty,24489
ASUS,Intel,Core i7  - 10th Gen,,1024 ,8,DDR4,Windows 10,14,Normal,Not Available,3 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,93990
ASUS,Intel,Celeron Dual Core,,,4,LPDDR4,Chrome,11.6,Normal,Not Available,,18990
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
HP,Intel,Core i7  - 12th Gen,512,,16,DDR4,Windows 11,14,Touchscreen,Not Available,1 Year Onsite Warranty,101788
ASUS,AMD,Ryzen 5 Quad Core,512,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,45490
HP,AMD,Ryzen 7 Octa Core,512,,16,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,116180
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
Lenovo,AMD,Ryzen 3 Hexa Core,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,37490
Lenovo,Intel,Celeron Dual Core,,,4,LPDDR4,Chrome,14,Touchscreen,Not Available,1 Year Onsite Warranty,28490
ASUS,AMD,Ryzen 9 Octa Core,1024,,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,189990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
DELL,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,55490
DELL,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Office,,70890
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,67989
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
ASUS,AMD,Ryzen 5 Quad Core,512,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,45490
DELL,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,14,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,69900
Lenovo,Intel,Celeron Dual Core,,,4,LPDDR4,Chrome,14,Touchscreen,Not Available,1 Year Onsite Warranty,28490
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
ASUS,Intel,Celeron Dual Core,,,4,LPDDR4,Chrome,11.6,Normal,Not Available,,18990
Nokia,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,47990
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,67989
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
ASUS,Intel,Celeron Dual Core  - 10th Gen,256,,4,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,24540
DELL,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Office,,70890
ASUS,Intel,Core i3  - 10th Gen,512,,4,DDR4,Windows 10,14,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,43990
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990
ASUS,Intel,Core i7  - 8th Gen,256,1024 ,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Limited International Hardware Warranty,67990
HP,Intel,Core i3  - 10th Gen,,1024 ,4,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,41990
MICROSOFT,Intel,Core i5  - 10th Gen,128,,8,LPDDR4X,Windows 10,13,Touchscreen,Not Available,1 Year Limited Hardware Warranty,100690
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50990
HP,Intel,Core i7  - 12th Gen,1024,,16,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,144480
HP,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,14,Touchscreen,Not Available,1 Year Onsite Warranty,85871
MSI,Intel,Core i5  - 9th Gen,,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,2 Year Warranty For Gaming,62190
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,34990
HP,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,81990
DELL,Intel,Core i7  - 12th Gen,1024,,16,DDR5,Windows 11,15.6,Normal,Not Available,,147490
HP,Intel,Core i3  - 10th Gen,,1024 ,4,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Limited Warranty,39643
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,55990
ASUS,Intel,Core i5  - 11th Gen,512,,8,LPDDR4X,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,72990
Ultimus,Intel,Celeron Dual Core,256,,4,LPDDR4,Windows 11,15.6,Normal,Not Available,1 Year Domestic Warranty,23990
DELL,Intel,Core i5  - 11th Gen,256,1024 ,8,DDR4,Windows 11,15.6,Normal,Not Available,,62890
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,65999
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Premium Support,67990
Lenovo,AMD,Athlon Dual Core,,1024 ,4,DDR4,DOS,14,Normal,Not Available,1 Year Onsite Warranty,18990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
HP,AMD,Ryzen 7 Octa Core,1024,,16,DDR4,Windows 11,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,84690
HP,AMD,Ryzen 7 Octa Core,512,,16,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,82000
HP,Intel,Celeron Dual Core,,,4,DDR4,Chrome,14,Touchscreen,Not Available,1 Year Onsite Warranty,29999
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990
acer,Intel,Core i5  - 11th Gen,256,1024 ,16,DDR4,Windows 10,14,Normal,Not Available,1 Year International Travelers Warranty,62490
DELL,AMD,Ryzen 7 Octa Core,512,,16,DDR4,Windows 11,14,Normal,Not Available,,89976
DELL,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,16,Touchscreen,Office Home & Student 2021,,88324
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50990
ASUS,Intel,Core i5  - 11th Gen,512,,8,LPDDR4X,Windows 11,13.3,Normal,Not Available,,65900
ASUS,Intel,Pentium Quad Core,256,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,33900
DELL,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 11,16,Normal,Office Home & Student 2021,,63331
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,34990
HP,AMD,Ryzen 5 Hexa Core,512,,16,DDR4,Windows 11,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,83499
DELL,Intel,Core i5  - 11th Gen,512,,8,LPDDR4X,Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,65999
Lenovo,AMD,APU Dual Core A6  - 7th Gen,,1024 ,4,DDR4,DOS,15.6,Normal,Not Available,1 Year Onsite Warranty,22000
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,55990
